FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
417;NACL;5,35;S;S
417;P;17,0;F;E
417;SE;0;F;E
417;ZN;0,100;F;E
417;FAFRE;0,0529;S;S
417;FAPU;0,0151;S;S
417;FAMCIS;0,0199;S;S
417;FASAT;0,0180;S;S
417;FATRN;0;S;S
417;FAPUN3;0,0109;S;S
417;FAPUN6;0,0042;S;S
417;F18D2CN6;4,187;D;AG
417;F18D3N3;10,866;D;AG
417;F20D5N3;0;D;AG
417;F22D6N3;0;D;AG
417;TRP;5,0;F;E
417;CHOLE;0;S;R
417;STERT;8,50;S;R
423;ENERC;307,70;S;S
423;CHOAVL;15,500;S;S
423;FAT;0,400;F;E
423;PROT;0,60;D;AG
423;ALC;0;F;E
423;FIBC;1,100;D;AG
423;OA;0,800;S;S
423;SUGOH;0;S;U
423;STARCH;0;D;AG
423;SUGAR;15,500;S;S
423;FRUS;7,8;F;E
423;GLUS;7,6;F;E
423;LACS;0;S;U
423;MALS;0;S;U
423;SUCS;0,1;F;E
423;PSACNCS;0,70;D;AG
423;FIBINS;0,90;S;S
423;FOL;2,00;F;E
423;NIAEQ;0,238;S;S
423;NIA;0,188;F;E
423;VITPYRID;0,04;F;E
423;RIBF;0,040;F;E
423;THIA;0,0500;F;E
423;VITB12;0;F;E
423;VITC;4,80;F;E
423;VITA;2,70;S;S
423;CAROTENS;104,9;S;S
423;VITD;0;F;E
423;VITE;0,630;S;S
423;VITK;19,000;S;S
423;CA;9,58;D;AG
423;FE;1,00;D;AG
423;ID;1,00;F;E
423;K;201,8;D;AG
423;MG;7,20;D;AG
423;NA;5,0;D;AG
423;NACL;12,74;S;T
423;P;23,9;D;AG
423;SE;0,50;D;AG
423;ZN;0,07;D;AG
423;FAFRE;0,0584;S;S
423;FAPU;0,0379;S;S
423;FAMCIS;0,0046;S;S
423;FASAT;0,0159;S;S
423;FATRN;0;S;S
423;FAPUN3;0,0095;S;S
423;FAPUN6;0,0284;S;S
423;F18D2CN6;28,410;D;AG
423;F18D3N3;9,470;D;AG
423;F20D5N3;0;D;AG
423;F22D6N3;0;D;AG
423;TRP;3,0;F;E
423;CHOLE;0;D;AG
423;STERT;20,00;D;AG
427;ENERC;932,43;S;S
427;CHOAVL;43,860;S;S
427;FAT;0,800;F;E
427;PROT;3,48;S;S
427;ALC;0;F;E
427;FIBC;8,230;S;R
427;OA;2,478;S;R
427;SUGOH;0;S;R
427;STARCH;0;S;U
427;SUGAR;43,860;S;S
427;FRUS;16,640;S;R
427;GALS;0;S;R
427;GLUS;15,160;S;R
427;LACS;0;S;U
427;MALS;0;S;U
427;SUCS;12,060;S;R
427;PSACNCS;3,57;S;R
427;FIBINS;5,36;S;R
427;FOL;15,00;F;E
427;NIAEQ;1,733;S;S
427;NIA;1,901;S;R
427;VITPYRID;0,27;S;S
427;RIBF;0,100;F;E
427;THIA;0,0500;F;E
427;VITB12;0;F;E
427;VITC;5,00;F;E
427;VITA;79,01;S;S
427;CAROTENS;1325,0;S;S
427;VITD;0;F;E
427;VITE;2,858;S;S
427;VITK;37,939;S;R
427;CA;59,00;F;E
427;FE;1,700;F;E
427;ID;0;F;E
427;K;790,00;F;E
427;MG;48,000;F;E
427;NA;9,40;F;E
427;NACL;23,95;S;S
427;P;74,0;F;E
427;SE;0,447;S;R
427;ZN;2,300;F;E
427;FAFRE;0,0919;S;S
427;FAPU;0,0511;S;S
427;FAMCIS;0,0076;S;S
427;FASAT;0,0332;S;S
427;FATRN;0;S;S
427;FAPUN3;0,0119;S;S
427;FAPUN6;0,0393;S;S
427;F18D2CN6;39,276;D;AG
427;F18D3N3;11,863;D;AG
427;F20D5N3;0;D;AG
427;F22D6N3;0;D;AG
427;TRP;19,1;S;R
427;CHOLE;0;S;CG
427;STERT;49,70;S;CG
428;ENERC;1223,42;S;S
428;CHOAVL;60,100;S;S
428;FAT;0,500;F;E
428;PROT;2,80;S;S
428;ALC;0;F;E
428;FIBC;9,700;S;CG
428;OA;4,463;S;S
428;SUGOH;0;S;R
428;STARCH;0;D;AG
428;SUGAR;60,100;S;S
428;FRUS;28,900;D;AG
428;GLUS;29,700;D;AG
428;LACS;0;S;U
428;MALS;0;S;U
428;SUCS;1,500;D;AG
428;PSACNCS;3,50;D;AG
428;FIBINS;6,20;S;S
428;FOL;10,00;F;E
428;NIAEQ;0,683;S;S
428;NIA;0,6;F;E
428;VITPYRID;0,23;S;S
428;RIBF;0,120;F;E
428;THIA;0,1600;F;E
428;VITB12;0;F;E
428;VITC;0,50;F;E
428;VITA;0;S;S
428;CAROTENS;0;S;S
428;VITD;0;F;E
428;VITE;0,320;S;S
428;VITK;3,700;D;AG
428;CA;54,00;F;E
428;FE;2,400;F;E
428;ID;3,00;F;E
428;K;650,00;F;E
428;MG;30,000;F;E
428;NA;5,50;F;E
428;NACL;14,01;S;S
428;P;90,0;F;E
428;SE;1,865;S;R
428;ZN;0,300;F;E
428;FAFRE;0,0702;S;S
428;FAPU;0,0246;S;S
428;FAMCIS;0,0070;S;S
428;FASAT;0,0386;S;S
428;FATRN;0;S;S
428;FAPUN3;0,0065;S;S
428;FAPUN6;0,0181;S;S
428;F18D2CN6;18,143;D;AG
428;F18D3N3;6,480;D;AG
428;F20D5N3;0;D;AG
428;F22D6N3;0;D;AG
428;TRP;5,0;F;E
428;CHOLE;0;S;R
428;STERT;74,60;S;R
431;ENERC;663,41;S;S
431;CHOAVL;0;S;R
431;FAT;16,000;S;R
431;PROT;1,10;S;R
431;ALC;0;S;R
431;FIBC;3,520;S;R
431;STARCH;0;S;R
431;SUGAR;0;S;R
431;FRUS;0;S;R
431;GLUS;0;S;R
431;LACS;0;S;R
431;MALS;0;S;R
431;SUCS;0;S;R
431;PSACNCS;0,24;S;R
431;FIBINS;2,07;S;R
431;FOL;0;S;R
431;NIAEQ;0,347;S;R
431;NIA;0;S;R
431;VITPYRID;0,01;S;R
431;RIBF;0;S;R
431;THIA;0;S;R
431;VITB12;0;S;R
431;VITC;0;S;R
431;VITA;18,90;S;S
431;CAROTENS;646,2;S;S
431;VITD;0;S;R
431;VITE;1,320;S;S
431;VITK;1,120;S;R
431;CA;48,80;S;R
431;FE;0,800;S;R
431;K;72,80;S;R
431;MG;17,600;S;R
431;NA;1920,00;S;R
431;NACL;4892,16;S;R
431;P;13,6;S;R
431;SE;0,900;S;R
431;ZN;0,176;S;R
431;FAFRE;14,522;S;R
431;FAPU;1,000;S;R
431;FAMCIS;11,2579;S;R
431;FASAT;2,2643;S;R
431;FATRN;0;S;R
431;FAPUN3;0,1285;S;R
431;FAPUN6;0,871;S;R
431;F18D2CN6;871,414;S;R
431;F18D3N3;128,475;S;R
431;F20D5N3;0;S;R
431;F22D6N3;0;S;R
431;TRP;20,8;S;R
431;CHOLE;0;S;R
431;STERT;27,20;S;R
432;ENERC;366,94;S;S
432;CHOAVL;19,200;S;S
432;FAT;0,400;F;E
432;PROT;0,78;S;S
432;ALC;0;F;E
432;FIBC;1,100;S;CG
432;OA;0,283;S;R
432;SUGOH;0;S;R
432;STARCH;0;S;U
432;SUGAR;19,200;S;S
432;FRUS;1,92;S;I
432;GALS;0;S;R
432;GLUS;1,92;S;I
432;LACS;0;S;U
432;MALS;0;S;U
432;SUCS;15,36;S;I
432;PSACNCS;0,20;S;I
432;FIBINS;0,90;S;S
432;FOL;5,00;F;E
432;NIAEQ;0,436;S;S
432;NIA;0,374;F;E
432;VITPYRID;0,04;S;S
432;RIBF;0,060;F;E
432;THIA;0,0600;F;E
432;VITB12;0;F;E
432;VITC;18,00;F;E
432;VITA;21,73;S;S
432;CAROTENS;309,8;S;S
432;VITD;0;F;E
432;VITE;0,850;S;S
432;VITK;0,800;F;E
432;CA;7,30;F;E
432;FE;0,410;F;E
432;ID;3,00;F;E
432;K;89,00;F;E
432;MG;6,700;F;E
432;NA;4,10;F;E
432;NACL;10,45;S;S
432;P;12,0;F;E
432;SE;0,216;S;R
432;ZN;0,380;F;E
432;FAFRE;0,058;S;R
432;FAPU;0,031;S;R
432;FAMCIS;0,0080;S;R
432;FASAT;0,0187;S;R
432;FATRN;0;S;R
432;FAPUN3;0,0126;S;R
432;FAPUN6;0,019;S;R
432;F18D2CN6;18,755;S;R
432;F18D3N3;12,548;S;R
432;F20D5N3;0;S;R
432;F22D6N3;0;S;R
432;TRP;3,5;S;R
432;CHOLE;0;S;R
432;STERT;8,49;S;R
433;ENERC;192,27;S;S
433;CHOAVL;10,700;S;S
433;FAT;0,06;S;CG
433;PROT;0,16;S;T
433;ALC;0;F;E
433;FIBC;0;S;IG
433;OA;0,418;S;R
433;SUGOH;0;S;R
433;STARCH;0;S;U
433;SUGAR;10,700;S;S
433;FRUS;6,100;E;E
433;GALS;0;S;R
433;GLUS;3,100;E;E
433;LACS;0;S;U
433;MALS;0;S;U
433;SUCS;1,500;E;E
433;PSACNCS;0;S;U
433;FIBINS;0;S;S
433;FOL;4,00;F;E
433;NIAEQ;0,152;S;R
433;NIA;0,087;S;R
433;VITPYRID;0,06;S;S
433;RIBF;0,030;F;E
433;THIA;0,0400;F;E
433;VITB12;0;F;E
433;VITC;30,00;F;E
433;VITA;0;S;S
433;CAROTENS;16,0;S;S
433;VITD;0;F;E
433;VITE;0;S;S
433;VITK;0,100;F;E
433;CA;9,00;F;E
433;FE;0,100;F;E
433;ID;1,00;F;E
433;K;110,00;F;E
433;MG;5,000;F;E
433;NA;3,60;E;E
433;NACL;9,17;S;S
433;P;6,0;F;E
433;SE;0,044;S;R
433;ZN;0,040;F;E
433;FAFRE;0,045;S;R
433;FAPU;0,029;S;R
433;FAMCIS;0,0031;S;R
433;FASAT;0,0127;S;R
433;FATRN;0;S;R
433;FAPUN3;0,0058;S;R
433;FAPUN6;0,023;S;R
433;F18D2CN6;23,428;S;R
433;F18D3N3;5,810;S;R
433;F20D5N3;0;S;R
433;F22D6N3;0;S;R
433;TRP;3,9;S;R
433;CHOLE;0;S;CG
433;STERT;6,00;S;CG
434;ENERC;193,06;S;S
434;CHOAVL;10,000;S;S
434;FAT;0,14;S;I
434;PROT;0,56;S;T
434;ALC;0;F;E
434;FIBC;0;S;IG
434;OA;0,640;S;R
434;SUGOH;0;S;R
434;STARCH;0;S;U
434;SUGAR;10,000;S;S
434;FRUS;3,000;E;E
434;GLUS;3,000;E;E
434;LACS;0;S;U
434;MALS;0;S;U
434;SUCS;4,000;E;E
434;PSACNCS;0;S;U
434;FIBINS;0;S;S
434;FOL;25;D;AG
434;NIAEQ;0,534;S;R
434;NIA;0,400;S;R
434;VITPYRID;0,08;S;S
434;RIBF;0,020;F;E
434;THIA;0,0700;F;E
434;VITB12;0;F;E
434;VITC;36,00;F;E
434;VITA;0,75;S;S
434;CAROTENS;42,1;S;S
434;VITD;0;F;E
434;VITE;0,160;S;S
434;VITK;0,2;D;AG
434;CA;10,00;F;E
434;FE;0,100;F;E
434;ID;1,00;F;E
434;K;190,00;F;E
434;MG;9,000;F;E
434;NA;3,80;F;E
434;NACL;9,68;S;S
434;P;16,0;F;E
434;SE;0,050;S;R
434;ZN;0,040;F;E
434;FAFRE;0,115;S;R
434;FAPU;0,059;S;R
434;FAMCIS;0,0289;S;R
434;FASAT;0,0263;S;R
434;FATRN;0;S;R
434;FAPUN3;0,0278;S;R
434;FAPUN6;0,032;S;R
434;F18D2CN6;31,501;S;R
434;F18D3N3;27,812;S;R
434;F20D5N3;0;S;R
434;F22D6N3;0;S;R
434;TRP;8,0;S;R
434;CHOLE;0,20;D;AG
434;STERT;9,00;D;AG
435;ENERC;171,01;S;S
435;CHOAVL;9,000;S;S
435;FAT;0,200;F;E
435;PROT;0,41;S;S
435;ALC;0;F;E
435;FIBC;0;S;IG
435;OA;0,280;S;R
435;SUGOH;0;S;R
435;STARCH;0;S;U
435;SUGAR;9,000;S;S
435;FRUS;3,800;E;E
435;GLUS;3,200;E;E
435;LACS;0;S;U
435;MALS;0;S;U
435;SUCS;2,000;E;E
435;PSACNCS;0;S;U
435;FIBINS;0;S;S
435;FOL;6,00;F;E
435;NIAEQ;0,386;S;S
435;NIA;0,269;S;R
435;VITPYRID;0,01;S;S
435;RIBF;0,020;F;E
435;THIA;0,0300;F;E
435;VITB12;0;F;E
435;VITC;34,00;F;E
435;VITA;0,66;S;S
435;CAROTENS;23,1;S;S
435;VITD;0;F;E
435;VITE;0,320;S;S
435;VITK;0,200;F;E
435;CA;9,90;F;E
435;FE;0,130;F;E
435;ID;1,00;F;E
435;K;190,00;F;E
435;MG;10,000;F;E
435;NA;14,00;E;E
435;NACL;35,67;S;S
435;P;16,0;F;E
435;SE;0,100;S;R
435;ZN;0,040;F;E
435;FAFRE;0,050;S;R
435;FAPU;0,024;S;R
435;FAMCIS;0,0130;S;R
435;FASAT;0,0130;S;R
435;FATRN;0;S;R
435;FAPUN3;0,0050;S;R
435;FAPUN6;0,019;S;R
435;F18D2CN6;19,000;S;R
435;F18D3N3;5,000;S;R
435;F20D5N3;0;S;R
435;F22D6N3;0;S;R
435;TRP;7,0;S;R
435;CHOLE;0;S;R
435;STERT;5,90;S;CG
436;ENERC;186,77;S;S
436;CHOAVL;10,245;S;R
436;FAT;0,112;S;R
436;PROT;0,17;S;S
436;ALC;0;S;IG
436;FIBC;0;S;R
436;OA;0,562;S;R
436;SUGOH;0;S;R
436;STARCH;0;S;R
436;SUGAR;10,245;S;R
436;FRUS;4,085;S;R
436;GALS;0;S;R
436;GLUS;3,035;S;R
436;LACS;0;S;R
436;MALS;0;S;R
436;SUCS;3,125;S;R
436;PSACNCS;0;S;R
436;FIBINS;0;S;R
436;FOL;17,65;S;R
436;NIAEQ;0,400;S;R
436;NIA;0,290;S;R
436;VITPYRID;0,07;S;S
436;RIBF;0,023;S;R
436;THIA;0,0595;S;R
436;VITB12;0;S;R
436;VITC;33,90;S;R
436;VITA;0,47;S;S
436;CAROTENS;32,8;S;S
436;VITD;0;S;IG
436;VITE;0,104;S;S
436;VITK;0,165;S;R
436;CA;9,65;S;R
436;FE;0,100;S;R
436;ID;1,00;S;R
436;K;162,00;S;R
436;MG;7,600;S;R
436;NA;3,73;S;R
436;NACL;9,50;S;R
436;P;12,5;S;R
436;SE;0,048;S;R
436;ZN;0,040;S;R
436;FAFRE;0,090;S;R
436;FAPU;0,049;S;R
436;FAMCIS;0,0199;S;R
436;FASAT;0,0215;S;R
436;FATRN;0;S;R
436;FAPUN3;0,0201;S;R
436;FAPUN6;0,029;S;R
436;F18D2CN6;28,675;S;R
436;F18D3N3;20,111;S;R
436;F20D5N3;0;S;R
436;F22D6N3;0;S;R
436;TRP;6,6;S;R
436;CHOLE;0,20;S;K
436;STERT;9,00;S;K
437;ENERC;59,20;S;S
437;CHOAVL;1,600;S;S
437;FAT;0;S;R
437;PROT;0,20;S;S
437;ALC;0;F;E
437;FIBC;0;S;U
437;OA;2,200;S;R
437;SUGOH;0;S;R
437;STARCH;0;S;U
437;SUGAR;1,600;S;S
437;FRUS;0,700;E;E
437;GALS;0;S;R
437;GLUS;0,700;E;E
437;LACS;0;S;U
437;MALS;0;S;U
437;SUCS;0,200;E;E
437;PSACNCS;0;S;U
437;FIBINS;0;S;S
437;FOL;6,50;S;R
437;NIAEQ;0,050;S;R
437;NIA;0,050;S;R
437;VITPYRID;0,06;S;S
437;RIBF;0;F;E
437;THIA;0,0500;F;E
437;VITB12;0;S;R
437;VITC;22,00;F;E
437;VITA;0,14;S;S
437;CAROTENS;7,8;S;S
437;VITD;0;F;E
437;VITE;0,100;S;S
437;VITK;0,100;S;R
437;CA;5,00;S;R
437;FE;0,050;S;R
437;ID;0,50;S;R
437;K;65,00;S;R
437;MG;3,500;S;R
437;NA;1,00;S;R
437;NACL;2,55;S;R
437;P;4,0;S;R
437;SE;0,525;S;R
437;ZN;0;F;E
437;FAFRE;0;S;R
437;FAPU;0;S;R
437;FAMCIS;0;S;R
437;FASAT;0;S;R
437;FATRN;0;S;R
437;FAPUN3;0;S;R
437;FAPUN6;0;S;R
437;F18D2CN6;0;S;R
437;F18D3N3;0;S;R
437;F20D5N3;0;S;R
437;F22D6N3;0;S;R
437;TRP;0;S;R
437;CHOLE;0;S;R
437;STERT;2,70;S;CG
438;ENERC;247,80;S;S
438;CHOAVL;13,400;S;S
438;FAT;0,100;F;E
438;PROT;0,50;S;S
438;ALC;0;F;E
438;FIBC;0;S;U
438;OA;0,600;S;R
438;SUGOH;0;S;R
438;STARCH;0;S;U
438;SUGAR;13,400;S;S
438;FRUS;2,500;E;E
438;GLUS;2,100;E;E
438;LACS;0;S;U
438;MALS;0;S;U
438;SUCS;8,800;E;E
438;PSACNCS;0;S;U
438;FIBINS;0;S;S
438;FOL;8,00;F;E
438;NIAEQ;0,589;S;S
438;NIA;0,489;S;R
438;VITPYRID;0,08;S;S
438;RIBF;0,020;F;E
438;THIA;0,0500;F;E
438;VITB12;0;F;E
438;VITC;30,00;L;P
438;VITA;4,98;S;S
438;CAROTENS;60,0;S;S
438;VITD;0;F;E
438;VITE;0,020;S;S
438;VITK;0,200;S;R
438;CA;20,00;F;E
438;FE;0,300;F;E
438;ID;1,00;F;E
438;K;120,00;F;E
438;MG;17,000;F;E
438;NA;4,10;F;E
438;NACL;10,45;S;S
438;P;20,0;F;E
438;SE;0,600;S;R
438;ZN;0,100;F;E
438;FAFRE;0;S;U
438;FAPU;0;S;U
438;FAMCIS;0;S;U
438;FASAT;0;S;U
438;FATRN;0;S;U
438;FAPUN3;0;S;U
438;FAPUN6;0;S;U
438;F18D2CN6;0;S;U
438;F18D3N3;0;S;U
438;F20D5N3;0;S;U
438;F22D6N3;0;S;U
438;TRP;6,0;S;R
438;CHOLE;0;S;R
438;STERT;5,60;S;CG
440;ENERC;204,76;S;S
440;CHOAVL;8,858;S;S
440;FAT;0,657;D;AG
440;PROT;0,531;D;AG
440;ALC;0;F;E
440;FIBC;2,600;D;AG
440;STARCH;0,693;D;AG
440;SUGAR;8,165;S;S
440;FRUS;4,059;D;AG
440;GLUS;3,809;D;AG
440;LACS;0;S;U
440;MALS;0,050;D;AG
440;SUCS;0,247;D;AG
440;PSACNCS;0,40;D;AG
440;FIBINS;2,10;S;S
440;FOL;19,600;D;AG
440;NIAEQ;0,634;S;S
440;NIA;0,5;F;E
440;VITPYRID;0,01;F;E
440;RIBF;0,005;D;AG
440;THIA;0,063;D;AG
440;VITB12;0;F;E
440;VITC;10,700;D;AG
440;VITA;0,76;S;S
440;CAROTENS;31,3;S;S
440;VITD;0;F;E
440;VITE;1,530;S;S
440;VITK;9,000;S;S
440;CA;22,00;F;E
440;FE;0,400;F;E
440;ID;1,00;F;E
440;K;80,00;F;E
440;MG;9,000;F;E
440;NA;2,000;D;AG
440;NACL;5,10;S;T
440;P;17,0;F;E
440;SE;0,1;D;AG
440;ZN;0,200;F;E
440;FAFRE;0,324;S;S
440;FAPU;0,268;S;S
440;FAMCIS;0,0299;S;S
440;FASAT;0,0254;S;S
440;FATRN;0;S;S
440;FAPUN3;0,143;S;S
440;FAPUN6;0,1254;S;S
440;F18D2CN6;125,405;D;AG
440;F18D3N3;143,448;D;AG
440;F20D5N3;0;D;AG
440;F22D6N3;0;D;AG
440;TRP;8;F;E
440;CHOLE;0;D;AG
440;STERT;27,90;D;AG
441;ENERC;136,11;S;S
441;CHOAVL;3,450;S;S
441;FAT;0,700;F;E
441;PROT;0,44;S;S
441;ALC;0;F;E
441;FIBC;3,300;S;CG
441;OA;1,360;S;S
441;STARCH;0;D;AG
441;SUGAR;3,450;S;S
441;FRUS;1,200;D;AG
441;GLUS;2,200;D;AG
441;LACS;0;S;U
441;MALS;0;S;U
441;SUCS;0,050;D;AG
441;PSACNCS;0,50;D;AG
441;FIBINS;2,80;S;S
441;FOL;2,00;F;E
441;NIAEQ;0,234;S;S
441;NIA;0,1;F;E
441;VITPYRID;0,06;F;E
441;RIBF;0,070;F;E
441;THIA;0,0500;F;E
441;VITB12;0;F;E
441;VITC;20;D;AG
441;VITA;1,79;S;S
441;CAROTENS;50,0;S;S
441;VITD;0;F;E
441;VITE;0,940;S;S
441;VITK;9,000;S;R
441;CA;13,00;F;E
441;FE;0,700;F;E
441;ID;1,00;F;E
441;K;25;F;E
441;MG;8,000;F;E
441;NA;0,90;F;E
441;NACL;2,29;S;S
441;P;10,0;F;E
441;SE;0,100;D;AG
441;ZN;0,200;F;E
441;FAFRE;0,324;S;R
441;FAPU;0,268;S;R
441;FAMCIS;0,0299;S;R
441;FASAT;0,0254;S;R
441;FATRN;0;S;R
441;FAPUN3;0,1430;S;R
441;FAPUN6;0,125;S;R
441;F18D2CN6;125,405;S;R
441;F18D3N3;143,448;S;R
441;F20D5N3;0;S;R
441;F22D6N3;0;S;R
441;TRP;8,0;S;R
441;CHOLE;0;S;CG
441;STERT;17,80;S;CG
442;ENERC;270,89;S;S
442;CHOAVL;10,182;S;S
442;FAT;1,059;D;AG
442;PROT;0,821;D;AG
442;ALC;0;F;E
442;FIBC;3,300;D;AG
442;OA;1,406;S;S
442;STARCH;1,790;D;AG
442;SUGAR;8,391;S;S
442;FRUS;4,627;D;AG
442;GLUS;3,664;D;AG
442;LACS;0;S;U
442;MALS;0,050;D;AG
442;SUCS;0,050;D;AG
442;PSACNCS;0,50;D;AG
442;FIBINS;2,60;S;S
442;FOL;11,200;D;AG
442;NIAEQ;0,567;S;S
442;NIA;0,4;F;E
442;VITPYRID;0,06;F;E
442;RIBF;0,014;D;AG
442;THIA;0,133;D;AG
442;VITB12;0;F;E
442;VITC;7,160;D;AG
442;VITA;3,92;S;S
442;CAROTENS;310,5;S;S
442;VITD;0;F;E
442;VITE;1,850;S;S
442;VITK;9;S;I
442;CA;19,00;F;E
442;FE;0,600;F;E
442;ID;1,00;F;E
442;K;110,00;F;E
442;MG;9,000;F;E
442;NA;2,000;D;AG
442;NACL;5,10;S;T
442;P;20,0;F;E
442;SE;0,100;F;E
442;ZN;0,150;F;E
442;FAFRE;0,3354;S;S
442;FAPU;0,2398;S;S
442;FAMCIS;0,0550;S;S
442;FASAT;0,0406;S;S
442;FATRN;0;S;S
442;FAPUN3;0,1168;S;S
442;FAPUN6;0,1230;S;S
442;F18D2CN6;123,012;D;AG
442;F18D3N3;116,832;D;AG
442;F20D5N3;0;D;AG
442;F22D6N3;0;D;AG
442;TRP;10,0;S;IG
442;CHOLE;0;D;AG
442;STERT;26,40;D;AG
444;ENERC;310,10;S;S
444;CHOAVL;9,716;S;S
444;FAT;1,089;D;AG
444;PROT;1,384;D;AG
444;ALC;0;F;E
444;FIBC;5,800;D;AG
444;OA;2,670;S;S
444;STARCH;1,142;D;AG
444;SUGAR;8,575;S;S
444;FRUS;4,408;D;AG
444;GLUS;3,548;D;AG
444;LACS;0;S;U
444;MALS;0,050;D;AG
444;SUCS;0,569;D;AG
444;PSACNCS;1,90;D;AG
444;FIBINS;3,00;S;S
444;FOL;14,200;D;AG
444;NIAEQ;0,517;S;S
444;NIA;0,3;F;E
444;VITPYRID;0,08;F;E
444;RIBF;0,017;D;AG
444;THIA;0,042;D;AG
444;VITB12;0;F;E
444;VITC;128,000;D;AG
444;VITA;8,20;S;S
444;CAROTENS;542,2;S;S
444;VITD;0;F;E
444;VITE;2,230;S;S
444;VITK;30,000;S;S
444;CA;72,00;F;E
444;FE;1,200;F;E
444;ID;1,00;F;E
444;K;340,00;F;E
444;MG;24,000;F;E
444;NA;2,000;D;AG
444;NACL;5,10;S;T
444;P;58,0;F;E
444;SE;0,100;F;E
444;ZN;0,310;F;E
444;FAFRE;0,1289;S;S
444;FAPU;0,0794;S;S
444;FAMCIS;0,0130;S;S
444;FASAT;0,0365;S;S
444;FATRN;0;S;S
444;FAPUN3;0,0284;S;S
444;FAPUN6;0,0507;S;S
444;F18D2CN6;45,457;D;AG
444;F18D3N3;27,115;D;AG
444;F20D5N3;0;D;AG
444;F22D6N3;0;D;AG
444;TRP;13;F;E
444;CHOLE;0;D;AG
444;STERT;8,80;D;AG
445;ENERC;237,07;S;S
445;CHOAVL;7,500;S;S
445;FAT;0,400;F;E
445;PROT;1,44;S;S
445;ALC;0;F;E
445;FIBC;5,000;D;AG
445;OA;2,330;S;S
445;STARCH;0;D;AG
445;SUGAR;7,500;S;S
445;FRUS;4,400;D;AG
445;GLUS;2,900;D;AG
445;LACS;0;S;U
445;MALS;0;S;U
445;SUCS;0,200;D;AG
445;PSACNCS;1,10;D;AG
445;FIBINS;2,30;S;S
445;FOL;12,00;F;E
445;NIAEQ;0,550;S;S
445;NIA;0,3;F;E
445;VITPYRID;0,04;F;E
445;RIBF;0,070;F;E
445;THIA;0,0500;F;E
445;VITB12;0;F;E
445;VITC;30,00;F;E
445;VITA;2,05;S;S
445;CAROTENS;71,5;S;S
445;VITD;0;F;E
445;VITE;0,820;S;S
445;VITK;11,000;S;S
445;CA;40,00;F;E
445;FE;0,790;F;E
445;ID;1,00;F;E
445;K;310,00;F;E
445;MG;14,000;F;E
445;NA;0,60;F;E
445;NACL;1,53;S;S
445;P;47,0;F;E
445;SE;0,100;F;E
445;ZN;0,200;F;E
445;FAFRE;0,1019;S;S
445;FAPU;0,0618;S;S
445;FAMCIS;0,0140;S;S
445;FASAT;0,0261;S;S
445;FATRN;0;S;S
445;FAPUN3;0,0267;S;S
445;FAPUN6;0,0351;S;S
445;F18D2CN6;31,899;D;AG
445;F18D3N3;24,822;D;AG
445;F20D5N3;0;D;AG
445;F22D6N3;0;D;AG
445;TRP;15,0;F;E
445;CHOLE;0;D;AG
445;STERT;6,00;D;AG
446;ENERC;166,96;S;S
446;CHOAVL;5,400;S;S
446;FAT;0,400;F;E
446;PROT;0,88;S;S
446;ALC;0;F;E
446;FIBC;3,400;S;CG
446;OA;1,400;S;S
446;STARCH;0;D;AG
446;SUGAR;5,400;S;S
446;FRUS;2,400;D;AG
446;GLUS;2,800;D;AG
446;LACS;0;S;U
446;MALS;0;S;U
446;SUCS;0,200;D;AG
446;PSACNCS;1,10;D;AG
446;FIBINS;2,30;S;S
446;FOL;8,00;F;E
446;NIAEQ;0,450;S;S
446;NIA;0,3;F;E
446;VITPYRID;0,02;F;E
446;RIBF;0,070;F;E
446;THIA;0,0500;F;E
446;VITB12;0;F;E
446;VITC;30,00;F;E
446;VITA;7,14;S;S
446;CAROTENS;258,2;S;S
446;VITD;0;F;E
446;VITE;0,730;S;S
446;VITK;15,000;S;S
446;CA;29,00;F;E
446;FE;0,400;F;E
446;ID;1,00;F;E
446;K;200,00;F;E
446;MG;10,000;F;E
446;NA;0,20;F;E
446;NACL;0,51;S;S
446;P;25,0;F;E
446;SE;0,100;F;E
446;ZN;0,100;F;E
446;FAFRE;0,0976;S;S
446;FAPU;0,0593;S;S
446;FAMCIS;0,0137;S;S
446;FASAT;0,0246;S;S
446;FATRN;0;S;S
446;FAPUN3;0,0240;S;S
446;FAPUN6;0,0351;S;S
446;F18D2CN6;30,803;D;AG
446;F18D3N3;21,432;D;AG
446;F20D5N3;0;D;AG
446;F22D6N3;0;D;AG
446;TRP;9;F;E
446;CHOLE;0;S;CG
446;STERT;17,80;S;CG
447;ENERC;186,74;S;S
447;CHOAVL;7,656;S;S
447;FAT;0,313;D;AG
447;PROT;0,529;D;AG
447;ALC;0;F;E
447;FIBC;1,900;D;AG
447;OA;1,6;S;S
447;STARCH;0,632;D;AG
447;SUGAR;7,024;S;S
447;FRUS;2,979;D;AG
447;GLUS;2,617;D;AG
447;LACS;0;S;U
447;MALS;0,050;D;AG
447;SUCS;1,379;D;AG
447;PSACNCS;0,90;D;AG
447;FIBINS;1,50;S;S
447;FOL;29,900;D;AG
447;NIAEQ;0,717;S;S
447;NIA;0,6;F;E
447;VITPYRID;0,06;F;E
447;RIBF;0,023;D;AG
447;THIA;0,034;D;AG
447;VITB12;0;F;E
